timestamps,eeg_1,eeg_2,eeg_3,eeg_4,eeg_5,eeg_6,batt_1,batt_2,batt_3,note,ppg_1,ppg_2,ppg_3
1753770440.6227233,,,,,,,,,,,354153250.0,301932670.0,1873626.4
1753770440.6243544,1617.3627,822.381,804.2491,1388.0952,nan,nan,,,,,,,
1753770440.6282508,1544.8352,815.5311,811.0989,1650.0,nan,nan,,,,,,,
1753770440.6321473,352.96704,792.96704,811.50183,460.1465,nan,nan,,,,,,,
1753770440.6360440,0.0,778.86444,808.2784,0.0,nan,nan,,,,,,,
1753770440.6382961,,,,,,,,,,,354232220.0,301974600.0,1851062.2
1753770440.6399405,262.30768,787.72894,811.0989,134.17583,nan,nan,,,,,,,
1753770440.6438370,1473.1135,810.293,819.9634,1274.0659,nan,nan,,,,,,,
1753770440.6477334,1638.7179,810.293,812.71063,1650.0,nan,nan,,,,,,,
1753770440.6516299,420.2564,795.78754,799.81683,682.1612,nan,nan,,,,,,,
1753770440.6538687,,,,,,,,,,,354136350.0,301885920.0,1851868.1
1753770440.6555264,0.0,793.7729,805.4579,0.0,nan,nan,,,,,,,
1753770440.6594229,169.23077,806.26373,807.8755,126.52015,nan,nan,,,,,,,
1753770440.6633196,1347.3993,823.1868,813.91943,1259.5604,nan,nan,,,,,,,
1753770440.6672161,1650.0,828.4249,822.7839,1650.0,nan,nan,,,,,,,
1753770440.6694412,,,,,,,,,,,354199200.0,301948000.0,1889743.6
1753770440.6711125,529.0476,803.8461,805.4579,889.67035,nan,nan,,,,,,,
1753770440.6750090,0.0,782.8938,799.41394,0.0,nan,nan,,,,,,,
1753770440.6789055,133.77289,801.02563,815.5311,70.91575,nan,nan,,,,,,,
1753770440.6828020,1262.7839,831.2454,819.15753,1183.0037,nan,nan,,,,,,,
1753770440.6850140,,,,,,,,,,,354204830.0,301943140.0,1844615.4
1753770440.6866987,1650.0,828.022,814.7253,1650.0,nan,nan,,,,,,,
1753770440.6905951,769.19415,811.0989,817.5458,1181.392,nan,nan,,,,,,,
1753770440.6944916,0.0,802.23444,822.7839,71.72161,nan,nan,,,,,,,
1753770440.6983881,124.908424,795.38464,815.9341,0.0,nan,nan,,,,,,,
1753770440.7005866,,,,,,,,,,,354280580.0,301991500.0,1905055.0
1753770440.7022846,1253.9194,807.47253,805.8608,1066.1538,nan,nan,,,,,,,
1753770440.7061810,1650.0,817.9487,806.26373,1650.0,nan,nan,,,,,,,
1753770440.7100775,1048.022,801.8315,802.6374,1349.8169,nan,nan,,,,,,,
1753770440.7139742,0.0,794.9817,804.65204,204.68864,nan,nan,,,,,,,
1753770440.7161591,,,,,,,,,,,354194370.0,302009200.0,1850256.4
1753770440.7178707,49.56044,798.20514,803.44324,0.0,nan,nan,,,,,,,
1753770440.7217672,1191.0623,811.50183,807.47253,883.22345,nan,nan,,,,,,,
1753770440.7256637,1650.0,820.3663,822.381,1650.0,nan,nan,,,,,,,
1753770440.7295601,1279.3041,810.293,817.9487,1455.3846,nan,nan,,,,,,,
1753770440.7317319,,,,,,,,,,,354209660.0,302065630.0,1851062.2
1753770440.7334566,128.13187,786.52014,805.05493,323.5531,nan,nan,,,,,,,
1753770440.7373531,0.0,778.0586,809.4872,0.0,nan,nan,,,,,,,
1753770440.7412498,1068.5714,803.0403,803.44324,590.696,nan,nan,,,,,,,
1753770440.7451463,1650.0,829.2308,803.8461,1650.0,nan,nan,,,,,,,
1753770440.7473044,,,,,,,,,,,354284600.0,302011650.0,1877655.6
1753770440.7490427,1439.6703,828.4249,817.5458,1529.5238,nan,nan,,,,,,,
1753770440.7529392,0.0,802.23444,806.26373,0.0,nan,nan,,,,,,,
1753770440.7568357,884.43225,816.337,802.23444,388.82785,nan,nan,,,,,,,
1753770440.7607322,1650.0,823.1868,814.3223,1574.652,nan,nan,,,,,,,
1753770440.7628770,,,,,,,,,,,354178240.0,302095460.0,1849450.5
1753770440.7646286,1472.7106,805.4579,810.293,1564.1758,nan,nan,,,,,,,
1753770440.7685254,353.7729,791.3553,805.8608,349.34067,nan,nan,,,,,,,
1753770440.7724218,0.0,786.1172,807.0696,0.0,nan,nan,,,,,,,
1753770440.7763183,517.76556,798.60803,809.89014,199.45055,nan,nan,,,,,,,
1753770440.7784495,,,,,,,,,,,354274940.0,301999550.0,1833333.4
1753770440.7802148,1635.4945,823.1868,815.9341,1411.0623,nan,nan,,,,,,,
1753770440.7841113,296.15384,810.696,817.9487,361.42856,nan,nan,,,,,,,
1753770440.7880077,1537.9854,817.9487,811.9048,1650.0,nan,nan,,,,,,,
1753770440.7919042,357.39926,803.44324,806.6667,408.57144,nan,nan,,,,,,,
1753770440.7940223,,,,,,,,,,,354223360.0,302014080.0,1858315.0
1753770440.7958009,0.0,801.4286,804.2491,0.0,nan,nan,,,,,,,
1753770440.7996974,316.7033,799.81683,795.78754,143.44322,nan,nan,,,,,,,
1753770440.8035939,1518.2417,812.71063,794.17584,1296.227,nan,nan,,,,,,,
1753770440.8074903,1615.751,818.7546,805.05493,1650.0,nan,nan,,,,,,,
1753770440.8095949,,,,,,,,,,,354276540.0,301998750.0,1845421.2
1753770440.8113868,405.75092,796.1905,811.0989,612.4542,nan,nan,,,,,,,
1753770440.8152833,0.0,786.9231,809.89014,0.0,nan,nan,,,,,,,
1753770440.8191800,194.61539,798.20514,801.02563,130.54945,nan,nan,,,,,,,
1753770440.8230765,1385.6776,826.0073,798.60803,1259.5604,nan,nan,,,,,,,
1753770440.8251674,,,,,,,,,,,354226600.0,301998750.0,1798681.4
1753770440.8269730,1650.0,812.71063,796.99634,1650.0,nan,nan,,,,,,,
1753770440.8308694,492.78387,780.87915,794.57874,841.31866,nan,nan,,,,,,,
1753770440.8347659,0.0,790.14655,806.26373,0.0,nan,nan,,,,,,,
1753770440.8386624,136.19048,811.0989,816.7399,98.31502,nan,nan,,,,,,,
1753770440.8407402,,,,,,,,,,,354216930.0,301942340.0,1852674.0
1753770440.8425589,1282.5275,827.619,818.7546,1224.9084,nan,nan,,,,,,,
1753770440.8464556,1650.0,829.2308,821.5751,1650.0,nan,nan,,,,,,,
1753770440.8503520,662.4176,801.8315,809.4872,1098.3883,nan,nan,,,,,,,
1753770440.8542485,0.0,781.685,802.6374,21.758242,nan,nan,,,,,,,
1753770440.8563128,,,,,,,,,,,354128300.0,301881920.0,1834945.0
1753770440.8581450,130.95238,785.31134,811.0989,4.835165,nan,nan,,,,,,,
1753770440.8620415,1255.1282,804.65204,816.7399,1124.1758,nan,nan,,,,,,,
1753770440.8659379,1650.0,807.8755,818.3516,1650.0,nan,nan,,,,,,,
1753770440.8698344,924.3223,795.78754,811.50183,1284.9451,nan,nan,,,,,,,
1753770440.8718853,,,,,,,,,,,354111360.0,301885120.0,1873626.4
1753770440.8737311,0.0,798.20514,809.0842,147.87546,nan,nan,,,,,,,
1753770440.8776276,85.01832,802.6374,802.23444,0.0,nan,nan,,,,,,,
1753770440.8815241,1215.641,805.4579,795.78754,958.5714,nan,nan,,,,,,,
1753770440.8854206,1650.0,816.337,805.4579,1650.0,nan,nan,,,,,,,
1753770440.8874581,,,,,,,,,,,354089600.0,301797280.0,1850256.4
1753770440.8893170,70.10989,778.46155,812.3077,280.43958,nan,nan,,,,,,,
1753770440.8932135,1210.8059,803.8461,811.0989,1427.9854,nan,nan,,,,,,,
1753770440.8971100,0.0,784.5055,810.293,0.0,nan,nan,,,,,,,
1753770440.9010067,1142.3077,813.5165,810.696,794.17584,nan,nan,,,,,,,
1753770440.9030306,,,,,,,,,,,354047680.0,301869020.0,1914725.2
1753770440.9049032,1650.0,826.8132,814.7253,1650.0,nan,nan,,,,,,,
1753770440.9087996,1359.4872,811.0989,814.3223,1489.2307,nan,nan,,,,,,,
1753770440.9126961,213.55312,792.1612,808.2784,362.63736,nan,nan,,,,,,,
1753770440.9165926,0.0,789.7436,794.57874,0.0,nan,nan,,,,,,,
1753770440.9186032,,,,,,,,,,,354090400.0,301841600.0,1851868.1
1753770440.9204891,925.9341,799.81683,792.5641,404.1392,nan,nan,,,,,,,
1753770440.9243855,1650.0,820.3663,805.8608,1584.3224,nan,nan,,,,,,,
1753770440.9282823,1468.6813,819.5604,815.9341,1557.7289,nan,nan,,,,,,,
1753770440.9321787,0.0,800.2198,828.022,0.0,nan,nan,,,,,,,
1753770440.9341757,,,,,,,,,,,354051700.0,301777150.0,1840586.1
1753770440.9360752,711.1722,819.5604,814.7253,272.78387,nan,nan,,,,,,,
1753770440.9399717,1650.0,827.2161,805.05493,1478.3517,nan,nan,,,,,,,
1753770440.9438682,1509.7803,810.696,811.9048,1635.8975,nan,nan,,,,,,,
1753770440.9477646,371.50183,795.78754,813.1135,417.43588,nan,nan,,,,,,,
1753770440.9497485,,,,,,,,,,,354092830.0,301802940.0,1923589.8
1753770440.9516611,0.0,785.31134,796.99634,0.0,nan,nan,,,,,,,
1753770440.9555578,372.30768,785.7143,801.02563,149.48718,nan,nan,,,,,,,
1753770440.9594543,1564.9817,796.1905,812.71063,1328.0586,nan,nan,,,,,,,
1753770440.9633508,1573.4432,800.2198,811.9048,1650.0,nan,nan,,,,,,,
1753770440.9653211,,,,,,,,,,,354015460.0,301825500.0,1823663.0
1753770440.9672472,361.02563,791.3553,815.9341,512.9304,nan,nan,,,,,,,
1753770440.9711437,333.62637,801.8315,825.6044,347.72894,nan,nan,,,,,,,
1753770440.9750402,0.0,783.2967,814.7253,0.0,nan,nan,,,,,,,
1753770440.9789369,232.49084,788.1319,817.1429,132.16118,nan,nan,,,,,,,
1753770440.9808936,,,,,,,,,,,354092830.0,301876260.0,1874432.2
1753770440.9828334,1436.8499,805.05493,823.5897,1267.619,nan,nan,,,,,,,
1753770440.9867299,1650.0,805.8608,826.0073,1650.0,nan,nan,,,,,,,
1753770440.9906263,445.64102,789.7436,821.5751,726.4835,nan,nan,,,,,,,
1753770440.9945228,0.0,788.5348,818.3516,0.0,nan,nan,,,,,,,
1753770440.9964664,,,,,,,,,,,354054140.0,301817440.0,1851868.1
1753770440.9984193,148.68132,796.1905,815.12823,120.47619,nan,nan,,,,,,,
1753770441.0023158,1310.7325,809.0842,812.3077,1245.4579,nan,nan,,,,,,,
1753770441.0062125,1650.0,807.47253,815.5311,1650.0,nan,nan,,,,,,,
1753770441.0101089,585.8608,795.78754,813.91943,986.3736,nan,nan,,,,,,,
1753770441.0120389,,,,,,,,,,,354086370.0,301862560.0,1851868.1
1753770441.0140054,0.0,788.93774,811.9048,0.0,nan,nan,,,,,,,
1753770441.0179019,138.20512,792.5641,807.8755,45.934067,nan,nan,,,,,,,
1753770441.0217984,1251.0989,811.50183,806.26373,1160.0366,nan,nan,,,,,,,
1753770441.0256948,1650.0,818.3516,812.71063,1650.0,nan,nan,,,,,,,
1753770441.0276115,,,,,,,,,,,354071070.0,301831940.0,1765641.0
1753770441.0295913,912.6374,809.0842,813.1135,1311.9414,nan,nan,,,,,,,
1753770441.0334880,0.0,788.93774,811.50183,148.68132,nan,nan,,,,,,,
1753770441.0373845,104.7619,781.685,814.7253,0.0,nan,nan,,,,,,,
1753770441.0412810,1254.7252,796.5934,815.5311,1060.1099,nan,nan,,,,,,,
1753770441.0431843,,,,,,,,,,,354075900.0,301873860.0,1853479.9
1753770441.0451775,1650.0,808.2784,817.5458,1650.0,nan,nan,,,,,,,
1753770441.0490739,1139.0842,796.99634,813.1135,1392.5275,nan,nan,,,,,,,
1753770441.0529704,35.457874,779.67035,807.0696,259.48718,nan,nan,,,,,,,
1753770441.0568669,9.67033,781.28204,806.6667,0.0,nan,nan,,,,,,,
1753770441.0587568,,,,,,,,,,,354165340.0,301879500.0,1871208.8
1753770441.0607636,1149.5604,807.0696,810.293,778.46155,nan,nan,,,,,,,
1753770441.0646601,1650.0,828.022,815.9341,1650.0,nan,nan,,,,,,,
1753770441.0685565,1334.9084,809.4872,813.91943,1486.4103,nan,nan,,,,,,,
1753770441.0724530,176.88644,785.7143,804.65204,346.92307,nan,nan,,,,,,,
1753770441.0743294,,,,,,,,,,,354131500.0,301864160.0,1779340.6
1753770441.0763495,0.0,784.5055,789.34064,0.0,nan,nan,,,,,,,
1753770441.0802460,1016.1905,795.78754,789.34064,496.41025,nan,nan,,,,,,,
1753770441.0841424,1650.0,814.7253,805.4579,1626.63,nan,nan,,,,,,,
1753770441.0880392,1460.6227,819.9634,812.3077,1541.6117,nan,nan,,,,,,,
1753770441.0899019,,,,,,,,,,,354159700.0,301832740.0,1853479.9
1753770441.0919356,332.41757,798.60803,807.47253,354.9817,nan,nan,,,,,,,
1753770441.0958321,0.0,787.326,806.6667,0.0,nan,nan,,,,,,,
1753770441.0997286,769.19415,807.47253,813.5165,284.46887,nan,nan,,,,,,,
1753770441.1036251,1650.0,820.3663,810.293,1505.348,nan,nan,,,,,,,
1753770441.1054747,,,,,,,,,,,354125860.0,301819040.0,1862344.4
1753770441.1075215,1494.8718,809.89014,808.2784,1595.2014,nan,nan,,,,,,,
1753770441.1114182,358.20514,794.17584,806.6667,356.1905,nan,nan,,,,,,,
1753770441.1153147,0.0,800.6227,808.2784,0.0,nan,nan,,,,,,,
1753770441.1192112,479.48718,809.89014,815.5311,182.9304,nan,nan,,,,,,,
1753770441.1210473,,,,,,,,,,,354204030.0,301861760.0,1853479.9
1753770441.1231077,1620.989,813.1135,815.12823,1379.2307,nan,nan,,,,,,,
1753770441.1270041,1543.2234,819.9634,814.7253,1650.0,nan,nan,,,,,,,
1753770441.1309006,354.1758,806.6667,814.7253,456.92307,nan,nan,,,,,,,
1753770441.1347971,0.0,797.3993,808.68134,0.0,nan,nan,,,,,,,
1753770441.1366198,,,,,,,,,,,354101700.0,301786020.0,1833333.4
1753770441.1386938,276.00732,802.23444,809.0842,133.77289,nan,nan,,,,,,,
1753770441.1425903,1486.8132,819.15753,812.71063,1280.9158,nan,nan,,,,,,,
1753770441.1464868,1629.0476,827.619,807.47253,1650.0,nan,nan,,,,,,,
1753770441.1503832,408.57144,797.3993,806.6667,643.47986,nan,nan,,,,,,,
1753770441.1521926,,,,,,,,,,,354152450.0,301884320.0,1890549.5
1753770441.1542797,0.0,776.8498,815.12823,0.0,nan,nan,,,,,,,
1753770441.1581762,166.41026,786.9231,810.293,132.96703,nan,nan,,,,,,,
1753770441.1620727,1338.9377,805.8608,801.4286,1253.9194,nan,nan,,,,,,,
1753770441.1659694,1650.0,811.0989,809.4872,1650.0,nan,nan,,,,,,,
1753770441.1677651,,,,,,,,,,,354074270.0,301844830.0,1850256.4
1753770441.1698658,544.7619,808.68134,823.5897,925.9341,nan,nan,,,,,,,
1753770441.1737623,0.0,807.8755,821.5751,0.0,nan,nan,,,,,,,
1753770441.1776588,133.36996,807.0696,808.68134,77.765564,nan,nan,,,,,,,
1753770441.1815553,1267.2161,820.3663,806.6667,1208.3883,nan,nan,,,,,,,
1753770441.1833377,,,,,,,,,,,354130700.0,301798080.0,1857509.1
1753770441.1854517,1650.0,823.5897,809.0842,1650.0,nan,nan,,,,,,,
1753770441.1893482,750.65936,811.50183,811.50183,1158.022,nan,nan,,,,,,,
1753770441.1932449,0.0,798.60803,811.9048,62.05128,nan,nan,,,,,,,
1753770441.1971414,127.326004,797.3993,807.47253,0.0,nan,nan,,,,,,,
1753770441.1989105,,,,,,,,,,,354169380.0,301915740.0,1896190.5
1753770441.2010379,1252.3077,806.26373,811.9048,1064.1392,nan,nan,,,,,,,
1753770441.2049344,1650.0,815.5311,820.3663,1650.0,nan,nan,,,,,,,
1753770441.2088308,1054.4689,811.50183,812.71063,1357.8755,nan,nan,,,,,,,
1753770441.2127273,0.0,801.4286,796.99634,199.04762,nan,nan,,,,,,,
1753770441.2144830,,,,,,,,,,,354146020.0,301944770.0,1851868.1
1753770441.2166238,66.886444,799.81683,799.011,0.0,nan,nan,,,,,,,
1753770441.2205205,1220.8792,809.4872,809.0842,960.58606,nan,nan,,,,,,,
1753770441.2244170,1650.0,823.9927,817.1429,1650.0,nan,nan,,,,,,,
1753770441.2283134,1327.2528,819.5604,816.337,1471.9048,nan,nan,,,,,,,
1753770441.2300556,,,,,,,,,,,354178240.0,301875460.0,1875238.1
1753770441.2322099,161.57509,797.8022,806.26373,356.99634,nan,nan,,,,,,,
1753770441.2361064,0.0,796.5934,801.02563,0.0,nan,nan,,,,,,,
1753770441.2400029,1075.0183,811.0989,808.2784,599.15753,nan,nan,,,,,,,
1753770441.2438993,1650.0,813.5165,808.68134,1650.0,nan,nan,,,,,,,
1753770441.2456281,,,,,,,,,,,354137150.0,301919780.0,1851868.1
1753770441.2477961,1372.381,807.47253,802.6374,1520.6593,nan,nan,,,,,,,
1753770441.2516925,227.65567,801.02563,810.696,353.36996,nan,nan,,,,,,,
1753770441.2555890,0.0,805.05493,815.9341,0.0,nan,nan,,,,,,,
1753770441.2594855,876.3736,817.1429,815.9341,377.14285,nan,nan,,,,,,,
1753770441.2612009,,,,,,,,,,,354153250.0,302005220.0,1852674.0
1753770441.2633820,1650.0,826.8132,817.9487,1566.5934,nan,nan,,,,,,,
1753770441.2672784,347.72894,794.9817,808.2784,358.20514,nan,nan,,,,,,,
1753770441.2711751,0.0,793.36993,805.8608,0.0,nan,nan,,,,,,,
1753770441.2750716,591.0989,800.6227,807.8755,218.38828,nan,nan,,,,,,,
1753770441.2767735,,,,,,,,,,,354185500.0,301955230.0,1765641.0
1753770441.2789681,1650.0,817.1429,809.0842,1434.8352,nan,nan,,,,,,,
1753770441.2828646,1475.9341,813.5165,817.5458,1571.8315,nan,nan,,,,,,,
1753770441.2867610,1524.6886,814.7253,812.71063,1640.3297,nan,nan,,,,,,,
1753770441.2906575,360.6227,799.41394,815.5311,399.30402,nan,nan,,,,,,,
1753770441.2923460,,,,,,,,,,,354222560.0,301927840.0,1850256.4
1753770441.2945540,0.0,795.38464,809.0842,0.0,nan,nan,,,,,,,
1753770441.2984507,346.52014,807.47253,800.6227,149.8901,nan,nan,,,,,,,
1753770441.3023472,1542.8206,826.0073,810.696,1307.1062,nan,nan,,,,,,,
1753770441.3062437,1508.1685,817.9487,815.9341,1650.0,nan,nan,,,,,,,
1753770441.3079188,,,,,,,,,,,354193570.0,301976200.0,1803516.5
1753770441.3101401,346.92307,799.81683,810.293,540.7326,nan,nan,,,,,,,
1753770441.3140366,0.0,784.5055,808.68134,0.0,nan,nan,,,,,,,
1753770441.3179331,207.10623,786.52014,804.2491,124.10256,nan,nan,,,,,,,
1753770441.3218296,1415.8975,813.91943,809.0842,1266.4103,nan,nan,,,,,,,
1753770441.3234913,,,,,,,,,,,354359550.0,301943970.0,1856703.2
1753770441.3257263,1650.0,815.12823,817.1429,1650.0,nan,nan,,,,,,,
1753770441.3296227,0.0,789.7436,807.47253,0.0,nan,nan,,,,,,,
1753770441.3335192,463.36996,797.3993,813.1135,765.9707,nan,nan,,,,,,,
1753770441.3374157,142.23444,798.20514,811.9048,110.40293,nan,nan,,,,,,,
1753770441.3390639,,,,,,,,,,,354223360.0,301956030.0,1851062.2
1753770441.3413122,1289.7803,809.89014,815.9341,1224.9084,nan,nan,,,,,,,
1753770441.3452086,1650.0,810.696,814.7253,1650.0,nan,nan,,,,,,,
1753770441.3491051,651.53845,800.6227,809.4872,1085.0916,nan,nan,,,,,,,
1753770441.3530018,0.0,796.5934,805.4579,12.893773,nan,nan,,,,,,,
1753770441.3546367,,,,,,,,,,,354241920.0,301986660.0,1872014.6
1753770441.3568983,138.20512,801.4286,801.02563,15.311356,nan,nan,,,,,,,
1753770441.3607948,1246.2638,813.91943,812.3077,1137.8755,nan,nan,,,,,,,
1753770441.3646913,1650.0,817.9487,822.7839,1650.0,nan,nan,,,,,,,
1753770441.3685877,1044.7986,804.2491,819.15753,1358.2784,nan,nan,,,,,,,
1753770441.3702092,,,,,,,,,,,354313630.0,301921380.0,1847838.9
1753770441.3724842,0.0,797.3993,811.50183,203.07692,nan,nan,,,,,,,
1753770441.3763807,73.73627,797.3993,812.71063,0.0,nan,nan,,,,,,,
1753770441.3802774,1238.2051,798.20514,816.7399,967.4359,nan,nan,,,,,,,
1753770441.3841739,1650.0,798.20514,812.3077,1650.0,nan,nan,,,,,,,
1753770441.3857818,,,,,,,,,,,354349900.0,301983460.0,1851062.2
1753770441.3880703,67.289375,786.9231,801.02563,286.88644,nan,nan,,,,,,,
1753770441.3919668,1193.8828,792.96704,803.44324,1420.7325,nan,nan,,,,,,,
1753770441.3958633,0.0,788.93774,811.0989,0.0,nan,nan,,,,,,,
1753770441.3997598,1129.414,791.75824,814.7253,699.89014,nan,nan,,,,,,,
1753770441.4013543,,,,,,,,,,,354242720.0,302026140.0,1867985.4
1753770441.4036565,1650.0,799.41394,814.3223,1650.0,nan,nan,,,,,,,
1753770441.4075530,1418.3151,805.05493,807.8755,1510.989,nan,nan,,,,,,,
1753770441.4114494,260.69598,799.41394,805.8608,364.652,nan,nan,,,,,,,
1753770441.4153459,0.0,800.6227,808.2784,0.0,nan,nan,,,,,,,
1753770441.4169271,,,,,,,,,,,354353120.0,301987500.0,1851868.1
1753770441.4192424,979.92676,810.696,810.293,421.86813,nan,nan,,,,,,,
1753770441.4231389,1650.0,818.7546,816.7399,1591.5751,nan,nan,,,,,,,
1753770441.4270353,1455.3846,814.7253,814.3223,1554.5055,nan,nan,,,,,,,
1753770441.4309320,334.43222,801.02563,811.9048,347.72894,nan,nan,,,,,,,
1753770441.4324996,,,,,,,,,,,354322500.0,301997150.0,1899413.9
1753770441.4348285,0.0,790.9524,811.0989,0.0,nan,nan,,,,,,,
1753770441.4387250,662.8205,801.4286,816.7399,233.69963,nan,nan,,,,,,,
1753770441.4426215,1650.0,816.7399,818.7546,1453.37,nan,nan,,,,,,,
1753770441.4465179,1516.63,810.696,807.0696,1627.8389,nan,nan,,,,,,,
1753770441.4480722,,,,,,,,,,,354291070.0,302086600.0,1849450.5
1753770441.4504144,364.24908,801.02563,798.60803,386.8132,nan,nan,,,,,,,
1753770441.4543109,0.0,802.23444,812.3077,0.0,nan,nan,,,,,,,
1753770441.4582076,416.63004,807.0696,825.2015,163.58974,nan,nan,,,,,,,
1753770441.4621041,1585.5311,826.4103,828.4249,1337.7289,nan,nan,,,,,,,
1753770441.4636450,,,,,,,,,,,354343460.0,302096260.0,1851868.1
1753770441.4660006,1571.4286,829.6337,830.0366,1650.0,nan,nan,,,,,,,
1753770441.4698970,373.11356,807.8755,821.978,530.65936,nan,nan,,,,,,,
1753770441.4737935,0.0,798.60803,809.4872,0.0,nan,nan,,,,,,,
1753770441.4776900,236.11722,802.23444,797.3993,134.57875,nan,nan,,,,,,,
1753770441.4792175,,,,,,,,,,,354349900.0,302049540.0,1873626.4
1753770441.4815865,1434.4323,816.7399,801.4286,1261.5751,nan,nan,,,,,,,
1753770441.4854832,1650.0,817.9487,819.5604,1650.0,nan,nan,,,,,,,
1753770441.4893796,468.20514,803.0403,833.2601,786.1172,nan,nan,,,,,,,
1753770441.4932761,0.0,801.02563,826.0073,0.0,nan,nan,,,,,,,
1753770441.4947901,,,,,,,,,,,354333760.0,302105120.0,1848644.8
1753770441.4971726,159.96336,805.8608,813.91943,126.52015,nan,nan,,,,,,,
1753770441.5010691,1308.7179,826.8132,830.4396,1251.0989,nan,nan,,,,,,,
1753770441.5049655,1650.0,823.5897,836.4835,1650.0,nan,nan,,,,,,,
1753770441.5088620,667.25275,814.7253,818.7546,1114.1025,nan,nan,,,,,,,
1753770441.5103629,,,,,,,,,,,354409540.0,302102720.0,1778534.8
1753770441.5127587,0.0,813.91943,811.0989,24.175825,nan,nan,,,,,,,
1753770441.5166552,125.311356,809.4872,813.5165,12.893773,nan,nan,,,,,,,
1753770441.5205517,1262.7839,815.9341,827.619,1151.1721,nan,nan,,,,,,,
1753770441.5244482,842.52747,808.2784,837.28937,1217.6556,nan,nan,,,,,,,
1753770441.5259354,,,,,,,,,,,354472400.0,302052740.0,1851062.2
1753770441.5283446,1650.0,819.15753,841.7216,1650.0,nan,nan,,,,,,,
1753770441.5322411,0.0,799.81683,842.9304,91.86813,nan,nan,,,,,,,
1753770441.5361378,122.08791,794.9817,860.2564,0.0,nan,nan,,,,,,,
1753770441.5400343,1251.9048,793.7729,873.1502,1048.022,nan,nan,,,,,,,
1753770441.5415080,,,,,,,,,,,354440960.0,302156700.0,1870402.9
1753770441.5439308,1650.0,792.96704,882.8205,1650.0,nan,nan,,,,,,,
1753770441.5478272,1195.4945,771.6117,894.90845,1410.6593,nan,nan,,,,,,,
1753770441.5517237,52.783882,747.03296,896.52014,269.96338,nan,nan,,,,,,,
1753770441.5556202,20.952381,755.89746,908.60803,0.0,nan,nan,,,,,,,
1753770441.5570807,,,,,,,,,,,354471580.0,302101920.0,1781758.2
1753770441.5595167,1193.4799,770.40295,918.68134,835.2747,nan,nan,,,,,,,
1753770441.5634134,1650.0,768.3883,917.8755,1650.0,nan,nan,,,,,,,
1753770441.5673099,1343.37,755.4945,917.8755,1481.978,nan,nan,,,,,,,
1753770441.5712063,185.34799,741.39197,904.17584,354.9817,nan,nan,,,,,,,
1753770441.5726533,,,,,,,,,,,354623870.0,302130100.0,1851062.2
1753770441.5751028,0.0,739.7802,886.8498,0.0,nan,nan,,,,,,,
1753770441.5789993,1024.249,750.65936,899.34064,494.79852,nan,nan,,,,,,,
1753770441.5828958,1650.0,768.3883,921.0989,1625.8242,nan,nan,,,,,,,
1753770441.5867922,1443.6996,765.9707,915.8608,1542.4176,nan,nan,,,,,,,
1753770441.5882258,,,,,,,,,,,354519140.0,302115620.0,1867179.5
1753770441.5906889,317.10623,742.1978,908.20514,354.9817,nan,nan,,,,,,,
1753770441.5945854,0.0,730.9158,901.75824,0.0,nan,nan,,,,,,,
1753770441.5984819,747.4359,754.2857,892.0879,289.70697,nan,nan,,,,,,,
1753770441.6023784,1650.0,788.5348,886.4469,1508.9744,nan,nan,,,,,,,
1753770441.6037984,,,,,,,,,,,354552960.0,302055970.0,1882490.9
1753770441.6062748,1495.2748,774.43225,874.35895,1594.3956,nan,nan,,,,,,,
1753770441.6101713,357.39926,757.9121,860.2564,355.78754,nan,nan,,,,,,,
1753770441.6140678,438.38828,767.98535,835.2747,176.48352,nan,nan,,,,,,,
1753770441.6179645,0.0,761.9414,848.97437,0.0,nan,nan,,,,,,,
1753770441.6193712,,,,,,,,,,,354474000.0,302016480.0,1879267.4
1753770441.6218610,1602.8572,778.86444,826.8132,1368.7546,nan,nan,,,,,,,
1753770441.6257575,1550.0732,780.4762,823.5897,1650.0,nan,nan,,,,,,,
1753770441.6296539,350.9524,778.0586,813.1135,467.39926,nan,nan,,,,,,,
1753770441.6335504,0.0,786.1172,805.8608,0.0,nan,nan,,,,,,,
1753770441.6349437,,,,,,,,,,,354449020.0,302039040.0,1905055.0
1753770441.6374469,267.14285,796.99634,802.6374,137.8022,nan,nan,,,,,,,
1753770441.6413434,1481.1721,808.2784,800.6227,1279.3041,nan,nan,,,,,,,
1753770441.6452401,1630.6593,803.8461,797.3993,1650.0,nan,nan,,,,,,,
1753770441.6491365,407.36264,798.60803,797.3993,685.78754,nan,nan,,,,,,,
1753770441.6505163,,,,,,,,,,,354407100.0,302006000.0,1852674.0
1753770441.6530330,0.0,799.81683,796.5934,0.0,nan,nan,,,,,,,
1753770441.6569295,160.3663,800.2198,787.326,125.71429,nan,nan,,,,,,,
1753770441.6608260,1338.5348,810.696,785.31134,1260.3663,nan,nan,,,,,,,
1753770441.6647224,1650.0,808.68134,778.0586,1650.0,nan,nan,,,,,,,
1753770441.6660891,,,,,,,,,,,354382940.0,301938300.0,1832527.5
1753770441.6686189,519.3773,803.8461,781.685,890.4762,nan,nan,,,,,,,
1753770441.6725156,0.0,803.8461,786.1172,0.0,nan,nan,,,,,,,
1753770441.6764121,146.26373,805.05493,785.31134,93.47985,nan,nan,,,,,,,
